,created_at,source,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,hashtags,user_mentions,place
6127,2021-06-19 06:51:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,childsmichelle,166,498,"[{'text': 'PeoplesVaccine', 'indices': [2, 17]}]",[],"ÜT: 51.542739,-0.086369"
6128,2021-06-19 06:51:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.2,0.4,en,,,haridasan_vt,192,325,"[{'text': 'COVID19', 'indices': [124, 132]}]","[{'screen_name': 'mygovindia', 'name': 'MyGovIndia', 'id': 2686834802, 'id_str': '2686834802', 'indices': [3, 14]}]",
6129,2021-06-19 06:51:56+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.21428571428571427,0.42857142857142855,en,,,Multijo1,6233,6846,[],"[{'screen_name': 'jamesrhenson', 'name': 'Jim Henson', 'id': 49758766, 'id_str': '49758766', 'indices': [3, 16]}]","Ocean City, NJ"
6130,2021-06-19 06:52:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,HaNaNi92_,558,448,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",NEVERLAND
6131,2021-06-19 06:52:36+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.5,1.0,en,,,MM_Loembe,231,144,"[{'text': 'COVID19', 'indices': [98, 106]}]","[{'screen_name': 'AfricaCDC', 'name': 'Africa CDC', 'id': 3149176301, 'id_str': '3149176301', 'indices': [3, 13]}]",
6132,2021-06-19 06:52:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
6133,2021-06-19 06:52:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
6134,2021-06-19 06:52:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
6135,2021-06-19 06:52:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.05,0.2625,en,,,dmadishayah,18185,8858,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",South Africa
6136,2021-06-19 06:52:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,masaah_,5049,3496,[],"[{'screen_name': 'EugeneMuchai', 'name': 'Eugene Muchai', 'id': 1019159641, 'id_str': '1019159641', 'indices': [3, 16]}]","Nairobi, Kenya"
6137,2021-06-19 06:52:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.5,0.65,en,,,bolivianodecepa,272,562,"[{'text': 'Bolivia', 'indices': [0, 8]}, {'text': 'COVID19', 'indices': [29, 37]}]",[],
6138,2021-06-19 06:52:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.05,0.2625,en,,,MrsMarshniP,174,360,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",South Africa
6139,2021-06-19 06:52:51+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,meekob,5742,777,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'WilliamYang120', 'name': 'William Yang', 'id': 365216346, 'id_str': '365216346', 'indices': [3, 18]}]","Bangkok, Thailand"
6140,2021-06-19 06:52:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,Sooya_78,119,162,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",France
6141,2021-06-19 06:53:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.4,en,,,nox_mafu,5319,1266,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]",Cape Town | Johannesburg 
6142,2021-06-19 06:53:12+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.2,0.4,en,,,AneelChinnari,39,427,"[{'text': 'COVID19', 'indices': [124, 132]}]","[{'screen_name': 'mygovindia', 'name': 'MyGovIndia', 'id': 2686834802, 'id_str': '2686834802', 'indices': [3, 14]}]","Mumbai, India"
6143,2021-06-19 06:53:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,bev768,97,65,"[{'text': 'COVID19', 'indices': [70, 78]}, {'text': 'Indonesia', 'indices': [82, 92]}, {'text': 'Sinovac', 'indices': [123, 131]}]","[{'screen_name': 'EpochTimesChina', 'name': 'The Epoch Times - China Insider', 'id': 302152200, 'id_str': '302152200', 'indices': [3, 19]}]",
6144,2021-06-19 06:53:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.05,0.2625,en,,,v_______03,3420,4992,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",South Africa
6145,2021-06-19 06:53:34+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.4375,0.6875,en,,,zeemkeeta,268,715,[],[],Where Science and Art Meet 🇿
6146,2021-06-19 06:54:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.25,0.5125,en,,,MayaPlentz,5486,6029,"[{'text': 'COVID19', 'indices': [71, 79]}]","[{'screen_name': 'TDRnews', 'name': 'TDR', 'id': 84306222, 'id_str': '84306222', 'indices': [3, 11]}]", 
6147,2021-06-19 06:54:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,lavenderchuuuu,210,300,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",iclx
6148,2021-06-19 06:54:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.5,0.5,en,,,ramadassperumal,4,86,"[{'text': 'COVID19', 'indices': [64, 72]}]","[{'screen_name': 'IsraelMFA', 'name': 'Israel Foreign Ministry', 'id': 85796380, 'id_str': '85796380', 'indices': [3, 13]}]",
6149,2021-06-19 06:54:28+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.05,0.2625,en,,,Itu_54263,73,237,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",Pretoria
6150,2021-06-19 06:54:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.05,0.2625,en,,,leatitiapeters1,30,65,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",
6151,2021-06-19 06:54:37+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,tandoreo,2076,2978,[],[],UK
6152,2021-06-19 06:54:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,melulater,4794,4777,"[{'text': 'Covid19', 'indices': [110, 118]}]","[{'screen_name': 'Ryan____a', 'name': 'Ryan A esq.', 'id': 3334896328, 'id_str': '3334896328', 'indices': [0, 10]}, {'screen_name': 'petestones', 'name': 'pete stones', 'id': 46867691, 'id_str': '46867691', 'indices': [11, 22]}, {'screen_name': 'BobLefridge', 'name': 'Level #1 LeFridge 💚', 'id': 1222697129560293376, 'id_str': '1222697129560293376', 'indices': [23, 35]}]",Waikato New Zealand
6153,2021-06-19 06:54:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,ohpianrupenye,112,258,"[{'text': 'DeltaVariant', 'indices': [103, 116]}]","[{'screen_name': 'DrEricDing', 'name': 'Eric Feigl-Ding', 'id': 18831926, 'id_str': '18831926', 'indices': [3, 14]}]","Kuala Lumpur City, Kuala Lumpu"
6154,2021-06-19 06:55:09+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",0.12878787878787878,0.40151515151515155,en,,,eNCA,2773500,868,"[{'text': 'COVID19', 'indices': [97, 105]}]",[],South Africa
6155,2021-06-19 06:55:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.3666666666666667,0.6000000000000001,en,,,morr_GB,262,365,[],"[{'screen_name': 'TsenatSaba', 'name': ""Saba Tsen'at Mah'derom"", 'id': 1333953643280801792, 'id_str': '1333953643280801792', 'indices': [3, 14]}]",
6156,2021-06-19 06:55:15+00:00,"<a href=""https://plutonic.co.in"" rel=""nofollow"">Corona Virus Update Bot</a>",0.12878787878787878,0.40151515151515155,en,,,CoronaUpdateBot,1268,2,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",
6157,2021-06-19 06:55:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.175,0.275,en,,,srikantasingh,544,1068,"[{'text': 'coronavirus', 'indices': [31, 43]}]","[{'screen_name': 'DrAMSinghvi', 'name': 'Abhishek Singhvi', 'id': 140047339, 'id_str': '140047339', 'indices': [3, 15]}]",
6158,2021-06-19 06:55:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.5,1.0,en,,,FrenchSuriRumah,813,357,[],[],"Clermont-Ferrand, France"
6159,2021-06-19 06:55:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.175,0.275,en,,,sambolton007,986,2582,[],"[{'screen_name': 'MoetiTshidi', 'name': 'Dr Matshidiso Moeti', 'id': 2412739760, 'id_str': '2412739760', 'indices': [3, 15]}]","Geneva, Switzerland"
6160,2021-06-19 06:55:47+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",-0.05,0.2625,en,,,Seeker1Freedom,945,1376,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",
6161,2021-06-19 06:56:04+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.35,0.55,en,,,elainecoulson58,1736,1643,[],"[{'screen_name': 'Artemis2030', 'name': 'Artemis 2030 🇦🇺', 'id': 1327857595558756352, 'id_str': '1327857595558756352', 'indices': [3, 15]}]",Anwick Lincolnshire UK
6162,2021-06-19 06:56:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.375,0.75,en,,,ArtemArt6,10,592,[],"[{'screen_name': 'APP___Token', 'name': 'APP', 'id': 30285499, 'id_str': '30285499', 'indices': [3, 15]}, {'screen_name': 'wolfofwallst', 'name': 'Jordan Belfort', 'id': 17454086, 'id_str': '17454086', 'indices': [17, 30]}, {'screen_name': 'WHO__India', 'name': 'WHO_India', 'id': 1044093565, 'id_str': '1044093565', 'indices': [44, 55]}]",
6163,2021-06-19 06:56:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.023905723905723892,0.4447811447811448,en,,,Catherine3123,841,1775,"[{'text': 'COVID19', 'indices': [123, 131]}]","[{'screen_name': 'paulreiddublin', 'name': 'Paul Reid', 'id': 255147207, 'id_str': '255147207', 'indices': [3, 18]}]",
6164,2021-06-19 06:56:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.16666666666666666,0.16666666666666666,en,,,Faypumping,4570,5024,"[{'text': 'COVID19', 'indices': [120, 128]}]","[{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [3, 11]}]",Cave Soliloq 
6165,2021-06-19 06:56:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.06818181818181818,0.6022727272727273,en,,,NewBigJay,1615,1126,"[{'text': 'coronavirus', 'indices': [51, 63]}]","[{'screen_name': 'SABCNews', 'name': 'SABC News', 'id': 25088746, 'id_str': '25088746', 'indices': [3, 12]}]",Johannesburg
6166,2021-06-19 06:56:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.12878787878787878,0.40151515151515155,en,,,madridvk,1493,3841,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]","Madrid, Comunidad de Madrid"
6167,2021-06-19 06:56:51+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5.551115123125783e-17,0.9,en,,,RedZodiac15,99,444,[],"[{'screen_name': 'RealJoelSmalley', 'name': 'Joel Smalley 🌸', 'id': 1086212368575680512, 'id_str': '1086212368575680512', 'indices': [3, 19]}]",
6168,2021-06-19 06:57:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,AleColarizi,2256,1580,"[{'text': 'COVID19', 'indices': [46, 54]}]","[{'screen_name': 'WilliamYang120', 'name': 'William Yang', 'id': 365216346, 'id_str': '365216346', 'indices': [3, 18]}]",Italy/China
6169,2021-06-19 06:57:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.4,en,,,nodoli____,465,485,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]","Cape Town, South Africa"
6170,2021-06-19 06:57:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,fleinsafe,2,21,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",
6171,2021-06-19 06:57:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.4,0.65,en,,,AzadNcalane,302,225,[],[],"Kwa-Mashu, South Africa"
6172,2021-06-19 06:57:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.05,0.2625,en,,,PaperChaser_M,1491,501,[],"[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]","Pretoria, South Africa"
6173,2021-06-19 06:57:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,henryshaykins,4413,778,[],"[{'screen_name': 'Kihika4', 'name': 'Kihika😷', 'id': 466565637, 'id_str': '466565637', 'indices': [0, 8]}, {'screen_name': 'jongobravin', 'name': 'Jongo Bravin', 'id': 2198165407, 'id_str': '2198165407', 'indices': [9, 21]}]","Entebbe, Uganda"
6174,2021-06-19 06:57:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.3287878787878788,0.5292929292929293,en,,,profcrispi,414,507,"[{'text': 'COVID19', 'indices': [84, 92]}, {'text': 'vaccines', 'indices': [93, 102]}]","[{'screen_name': 'PHE_uk', 'name': 'Public Health England', 'id': 41822696, 'id_str': '41822696', 'indices': [3, 10]}]","Trieste, Friuli-Venezia Giulia"
6175,2021-06-19 06:57:30+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0.0,0.0,en,,,twbtwb,1495,4960,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","Kurilpa (Brisbane), Australia"
6176,2021-06-19 06:57:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
6177,2021-06-19 06:57:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
6178,2021-06-19 06:57:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
6179,2021-06-19 06:57:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.375,0.75,en,,,4W4Byt0DUqxcBKF,6,709,[],"[{'screen_name': 'APP___Token', 'name': 'APP', 'id': 30285499, 'id_str': '30285499', 'indices': [3, 15]}, {'screen_name': 'wolfofwallst', 'name': 'Jordan Belfort', 'id': 17454086, 'id_str': '17454086', 'indices': [17, 30]}, {'screen_name': 'WHO__India', 'name': 'WHO_India', 'id': 1044093565, 'id_str': '1044093565', 'indices': [44, 55]}]",
6180,2021-06-19 06:57:45+00:00,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>",-0.75,1.0,en,,,viralvideovlogs,6861,4581,[],"[{'screen_name': 'PuneUpdater', 'name': 'Pune Vaccine Updater', 'id': 1399365636204023808, 'id_str': '1399365636204023808', 'indices': [3, 15]}]",കേരളം
6181,2021-06-19 06:57:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,signaldozer,55,517,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]","she / her , minor :p"
6182,2021-06-19 06:58:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.15,0.3125,en,,,spiritgunpickle,160,598,[],"[{'screen_name': 'CultofNewMedia', 'name': 'Carlos the Jackalope 🇵🇸', 'id': 73700944, 'id_str': '73700944', 'indices': [3, 18]}]",like the whistling pot
6183,2021-06-19 06:58:03+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",-0.75,1.0,en,,,PuneUpdater,88,0,[],[],
6184,2021-06-19 06:58:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.4,en,,,uShozi,1334,349,[],"[{'screen_name': 'Givenkazeni', 'name': 'le’Giza', 'id': 785841458154770432, 'id_str': '785841458154770432', 'indices': [3, 15]}]",
6185,2021-06-19 06:58:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.4,0.4,en,,,everybodyisyou,0,13,[],"[{'screen_name': 'AboveTopSecret', 'name': 'AboveTopSecret', 'id': 14210021, 'id_str': '14210021', 'indices': [0, 15]}]",On an Island
6186,2021-06-19 06:58:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.12878787878787878,0.40151515151515155,en,,,dmadishayah,18185,8858,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]",South Africa
6187,2021-06-19 06:58:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.12878787878787878,0.40151515151515155,en,,,k_mahlare,2188,1260,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]","Pretoria, South Africa"
6188,2021-06-19 06:59:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,3zanW3r,187,222,[],"[{'screen_name': '3zanW3r', 'name': 'Lov3IsTh$3zAn$w3r', 'id': 1398280915101564929, 'id_str': '1398280915101564929', 'indices': [3, 11]}]",USA
6189,2021-06-19 06:59:08+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.35,0.7,en,,,Im_too_mello,862,1356,[],[],"Alberton, South Africa"
6190,2021-06-19 06:59:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",-0.125,0.375,en,,,kuboyame,137,112,[],[],"Roodepoort, South Africa"
6191,2021-06-19 06:59:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,uShozi,1334,349,[],[],
6192,2021-06-19 06:59:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,asia_ilse,2538,432,"[{'text': 'COVID19', 'indices': [10, 18]}]",[],Kampala - Philadelphia
6193,2021-06-19 06:59:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,B_Ebenso,624,1376,[],"[{'screen_name': 'LancetMicrobe', 'name': 'The Lancet Microbe', 'id': 1195310926976765952, 'id_str': '1195310926976765952', 'indices': [23, 37]}]",University of Leeds
6194,2021-06-19 06:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.12878787878787878,0.40151515151515155,en,,,Rs__Ray,2417,2505,"[{'text': 'COVID19', 'indices': [107, 115]}]","[{'screen_name': 'eNCA', 'name': 'eNCA', 'id': 301309392, 'id_str': '301309392', 'indices': [3, 8]}]", 
6195,2021-06-19 06:59:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.2333333333333333,0.3666666666666667,en,,,Msun72221,256,2023,"[{'text': 'COVID19', 'indices': [24, 32]}]","[{'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': 1313128625680592896, 'id_str': '1313128625680592896', 'indices': [3, 16]}, {'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [42, 47]}]",
6196,2021-06-19 06:59:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,Ncebie,300,300,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]",
6197,2021-06-19 06:59:55+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",-0.75,1.0,en,,,GiocatriceP,41,231,[],"[{'screen_name': 'PuneUpdater', 'name': 'Pune Vaccine Updater', 'id': 1399365636204023808, 'id_str': '1399365636204023808', 'indices': [3, 15]}]",
6198,2021-06-19 06:59:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,en,,,Kihika4,772,582,[],"[{'screen_name': 'henryshaykins', 'name': '#ExplodingNoema', 'id': 195034031, 'id_str': '195034031', 'indices': [3, 17]}, {'screen_name': 'Kihika4', 'name': 'Kihika😷', 'id': 466565637, 'id_str': '466565637', 'indices': [19, 27]}, {'screen_name': 'jongobravin', 'name': 'Jongo Bravin', 'id': 2198165407, 'id_str': '2198165407', 'indices': [28, 40]}]",
6199,2021-06-19 07:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.8,0.4,en,,,serene_yemanja,587,2605,[],"[{'screen_name': 'benphillips76', 'name': 'Ben Phillips', 'id': 172325520, 'id_str': '172325520', 'indices': [3, 17]}]","Cape Town, South Africa"
6200,2021-06-19 07:00:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",-0.125,0.625,en,,,FloMangwaya,428,521,[],"[{'screen_name': 'PHILA_ZW', 'name': 'PHILA', 'id': 1359886953227943941, 'id_str': '1359886953227943941', 'indices': [3, 12]}]",Chivhu-Zimbabwe
6201,2021-06-19 07:00:09+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.2,0.4,en,,,jeet_2015,42,162,"[{'text': 'COVID19', 'indices': [124, 132]}]","[{'screen_name': 'mygovindia', 'name': 'MyGovIndia', 'id': 2686834802, 'id_str': '2686834802', 'indices': [3, 14]}]",London
6202,2021-06-19 07:00:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",-0.25,0.25,en,,,SandraLhoteFer,777,969,"[{'text': 'COVID19', 'indices': [21, 29]}]","[{'screen_name': 'GHS', 'name': 'Global Health Strategies', 'id': 201421060, 'id_str': '201421060', 'indices': [3, 7]}]","Paris, France"
6203,2021-06-19 07:00:14+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,Tmwakesi,369,605,"[{'text': 'COVID19', 'indices': [101, 109]}]","[{'screen_name': 'Winnie_Byanyima', 'name': 'Winnie Byanyima', 'id': 355696940, 'id_str': '355696940', 'indices': [3, 19]}]","Mombasa, Kenya"
6204,2021-06-19 07:00:17+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,en,,,EamonReilly_com,1841,1839,[],"[{'screen_name': 'ih8evrybdy', 'name': 'Kill Me Now', 'id': 1400560460, 'id_str': '1400560460', 'indices': [3, 14]}]",Ireland
6205,2021-06-19 07:00:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",-0.3909090909090909,0.6886363636363637,en,,,Stephanie_Lineb,145,587,[],"[{'screen_name': 'HighWireTalk', 'name': 'The HighWire', 'id': 851985789072408576, 'id_str': '851985789072408576', 'indices': [3, 16]}]",
6206,2021-06-19 07:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,en,,,701fc,592,231,[],"[{'screen_name': 'shawajason', 'name': 'J. Shawa  جاسم الشوا', 'id': 431029718, 'id_str': '431029718', 'indices': [3, 14]}]",s/her.18+
6207,2021-06-19 07:00:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.8,0.9,en,,,Livingstone_S,20976,3135,"[{'text': 'COVID19', 'indices': [49, 57]}]","[{'screen_name': 'Livingstone_S', 'name': 'Sonia Livingstone', 'id': 780934633, 'id_str': '780934633', 'indices': [3, 17]}, {'screen_name': 'CovidUnder19', 'name': '#CovidUnder19', 'id': 1258774152099631107, 'id_str': '1258774152099631107', 'indices': [59, 72]}]",London UK
